"","ENSG00000000003","ENSG00000000005","ENSG00000000419","ENSG00000000457","ENSG00000000460","ENSG00000000938","ENSG00000000971","ENSG00000001036","ENSG00000001084","ENSG00000001167","ENSG00000001460","ENSG00000001461","ENSG00000001497","ENSG00000001561","ENSG00000001617","ENSG00000001626","ENSG00000001629","ENSG00000001631","ENSG00000002016","ENSG00000002330","ENSG00000002549","ENSG00000002586","ENSG00000002587","ENSG00000002726","ENSG00000002745","ENSG00000002746","ENSG00000002822","ENSG00000002834","ENSG00000002919","ENSG00000002933","ENSG00000003056","ENSG00000003096","ENSG00000003137","ENSG00000003147","ENSG00000003249","ENSG00000003393","ENSG00000003400","ENSG00000003402","ENSG00000003436","ENSG00000003509","ENSG00000003756","ENSG00000003987","ENSG00000003989","ENSG00000004059","ENSG00000004139","ENSG00000004142","ENSG00000004399","ENSG00000004455","ENSG00000004468","ENSG00000004478"
"MCF7",7.62600513266365,2.90471940986097,10.0653936030686,5.08102762650224,3.51762198151,3.20641572466434,3.25331107743457,7.28983897727485,7.04985675338635,6.17537429468451,3.48185111210322,5.91089086275904,3.33870367873652,4.37716035304437,5.11913424855655,3.08847532451465,9.19394415837101,5.27788687282115,3.68830426282348,6.43616151042412,6.73428626926465,5.866278784175,2.84235898904625,3.12264203009175,2.87074776624073,2.8353239161574,4.93051578706487,4.02911324256658,4.12580799626948,3.2316486068086,9.03553486615508,3.4894978431604,3.1839232717922,8.3815146766058,4.18678757527507,3.76777417174625,2.95415813633653,5.3566504789862,4.42329205492953,6.33186480604047,8.65194375188745,3.46122931843717,8.63648567934601,9.97912872908416,3.32064182038827,7.4907980741334,3.88900318358151,5.70571727148969,3.02160266952566,5.64870295971521
"VMCUB1",7.18923496256261,2.69137896163166,10.1830699156887,3.51291852762487,3.82228253515095,3.32077738407486,5.63442135914,8.45787266789505,5.25150468251158,4.94847072524198,3.73451588435399,7.17233882470734,4.81884099765589,4.61453680613646,4.12205106213762,3.00858069807789,8.20765714500618,3.84225779807217,3.41794017617655,7.65244995528806,6.13678286643602,8.16689992996795,5.96472521371238,3.22901304407884,3.4626341971667,2.837657426185,5.81075092774747,4.45354150886222,4.87926063959564,3.65460504551809,9.94846646987311,3.95712154822434,3.71224747868491,4.70362705652057,3.44453605459296,3.86885833484501,3.01186322213131,5.40323536550397,7.13323117168797,5.94056359646311,8.1032374071471,3.34779227442515,4.13928035937271,8.39959089438654,3.188280983958,7.69402774448868,3.6907976227568,6.80303741770367,3.7604535580258,5.01664709865593
"TE15",9.81109486751702,2.881706045513,9.98786718270624,4.91157953450031,3.16436955007335,3.30695862670362,8.2673011960186,7.16559564162341,6.34344562023995,4.30074409409146,3.25398779763941,8.79545454643945,3.9001965397392,3.42154703383686,4.91044990284852,3.05420479422384,7.68127373546367,3.64668110699773,3.30570525040132,7.70005662534538,5.24039162052662,7.4182883215643,3.63083524938282,3.56850298225409,2.81050529872306,2.7947958778833,4.36803243832326,4.46914707829703,4.44897067795634,3.13527086008257,9.0967886609588,6.82327486294596,3.25123074518906,6.79212722480203,3.32513674289446,3.63401406807652,3.15395227193942,5.44880386624678,3.51278369282098,5.18676202493461,8.5213082467717,3.58139177847958,3.07613148224197,8.75545498568286,3.51146308688319,6.55049171047807,4.25930247650995,5.69123521269995,3.71442281003278,3.73010453097372
"SKMEL5",8.59976804919429,2.8239110025131,10.2350709998095,3.59851504957413,3.53623034183792,2.98914675868383,3.34315011998348,7.74002764510026,5.74034873252316,4.56670292229911,3.48783461895661,6.54402105867453,4.31094193576845,4.1620196006737,3.88289037448525,2.8519595717481,8.4384187434049,4.49632752113297,3.33432130393342,5.01613225712529,6.02908101117882,8.39670282427771,3.0731401497885,3.30512799203441,2.94500497114339,2.70212621041282,7.874029497763,3.71149949964325,4.96134822080817,3.00758641239387,10.4000729843777,3.50165657575249,3.09250751222674,3.29468068442467,4.54018510509155,4.111385204512,2.99507299086762,5.43682370211524,4.88400405038659,6.22203911165814,8.16200509424464,3.38485104842586,3.34399348763868,9.17880062253349,3.23806718587435,7.32827247906487,6.01030605133479,6.39131003293769,3.29714152957721,3.93261224742367
"SW620",7.81987062044302,3.0594149633355,10.0021288945193,3.99124363383926,3.40065877652921,3.46521873143503,3.28043325210147,8.09876473244381,6.01528140761056,4.77780314252919,3.35013710820646,7.21195557307787,4.70879092117329,4.53099878295213,5.08190925798076,3.07797949984837,7.97380705024457,3.72678874580444,3.70312319635773,6.10943755314318,5.39120126110379,7.01620554532391,3.3570954957381,3.91508938190333,3.02461447625015,3.02324360468076,5.88765629879556,4.44784832802757,4.8075067709622,5.224633620246,9.5851397708424,3.62508112919958,3.15384708927667,7.6976243097412,3.84515159337468,3.69027647515813,3.05785292257369,4.84189698219727,3.89061254382697,5.6719160114666,8.62286591970111,3.47282763689865,3.30065237831962,8.5763728487659,3.33334300049159,7.91252879628232,5.5369871003059,7.35232351525215,3.49615806870802,5.18942217794858
"T47D",7.3413503988863,2.81860350928273,10.7872956131062,4.67427269722679,3.48377365301833,3.32080264803436,3.38418463227324,7.61778348483742,5.90419548120779,5.0644692261804,3.81661528617608,7.20409009229098,3.8450674983412,4.56273279503294,4.51855970119441,3.24610033647226,7.90142898481278,3.69660644375159,3.47122115587974,7.74147150245877,5.7637242299755,7.95376417751866,3.07014282693311,3.26147763465132,2.91016133913857,2.82071505805866,4.95791118447836,4.12436862264613,5.18756251482257,3.5546056109575,8.39372943364917,6.06070338410081,3.02303685485645,8.08022548039404,4.01930416527539,3.6124160653293,2.93289860100483,5.10568495848686,3.53292133425779,5.67110803240033,8.24023144470407,3.56527114114809,3.22980017654224,8.45142834109773,3.22852949691017,8.4127873478317,3.6513389454214,5.91533201478552,3.01527275012619,6.16871607289441
"MKN28",7.90508398527694,2.77125316927772,10.1056724035646,4.14236247984546,3.64589730561942,3.37325564505291,3.13935488347102,10.4007636135769,8.60344594702597,5.39777522139966,3.7477306087004,7.18304343484216,3.65930623430828,5.53220871323479,4.00310404257029,2.99557618879004,8.53653747002611,3.72038296052363,3.22202272647012,7.78934405153298,6.33156182019939,8.94951805423885,3.67351924708026,3.16986544665992,2.87071438426462,2.87828672414552,6.09227823922768,4.70190279645919,4.82465415682732,3.17444515034938,9.26054991574988,3.43432062656764,2.92501373764866,7.58794807720445,3.65294771637453,4.06152466493883,3.41743605971673,7.12524917755115,3.47828250983459,6.04790278833299,6.82602313081048,3.29378539350903,3.23299320130794,8.55764776566768,3.26812239518411,7.29902096564495,5.85194895612105,6.22608543245243,3.38435590512539,4.25260788718688
"U251MG",6.5298192326077,2.94834981868319,9.17923506782997,4.17420403739474,3.6525875226924,3.46513859149794,3.22454381458438,7.54101957506357,5.00246770181699,4.30552574604076,3.71133647372868,7.40623194105605,4.2583604267587,4.84398046282547,4.26144730709799,2.99161493426157,7.98438566229534,3.40215365911807,3.47700075123844,6.32919335682255,5.3623200989102,10.9124384474405,4.81494740720172,3.28261675632405,2.90066471328457,2.91617642739562,6.17386051921016,4.51655529216334,5.19552232255738,3.10834702299767,8.66304002015714,7.50142051169894,2.92122425503604,5.03063519306485,4.09791561705984,4.04429896367435,2.9004053695816,4.81766674168186,5.90439615455659,5.47016193913711,9.21235937336791,3.40888375431755,3.22067646732689,8.93049858779038,3.75516430538598,7.32259036575634,6.44214988446363,6.53975913638308,3.04265947011229,3.77645585293675
"VAESBJ",7.79602455885952,2.91429478114697,9.11923913117048,3.719316705369,3.37206643066077,3.1339065666405,3.44064084976688,7.67899461779017,5.30161453325939,5.57950879586654,3.701760705581,6.92401944630852,4.0929375180299,5.76021325637589,4.07122609255771,3.12382941613249,8.67636842336214,4.64104145626945,4.08725387338288,6.3249708613654,5.11557242372475,8.5055145429779,3.19515587199626,3.28178483309437,2.98994321494605,2.96639111852145,4.69812015969103,4.28503247519343,4.55677070254734,3.25129949005853,9.13197439017635,4.14674590047358,2.91094907587622,3.9900189788402,3.82626068264696,4.06480596619379,3.43449170214505,6.91375772521457,10.1726702669651,5.35879108945219,8.41312241033618,3.486481912591,3.32769481886999,9.21195427827722,3.51113849070438,7.2461309764446,3.99890156832057,5.50001926368981,3.16399193255878,3.84827746952811
"SAS",7.50014127841824,2.88382854794297,10.6033470959774,4.41721220428898,3.82835355452205,3.23518241802625,3.34076811411193,8.46566958062971,5.45861804984976,4.57404516997275,3.36671069711598,6.03073905450263,3.676364501988,3.82197374057948,3.9253897845081,3.17656154526898,8.22000957448304,4.26648134957351,3.38901775593815,7.39902345595503,5.97118369455728,7.91971953321719,3.9398533822262,3.17624670522969,3.06133515737845,2.79267209800635,6.52161389157906,3.99795714159857,4.90638261950378,3.20050414029953,8.98950174858883,5.46034979998803,3.2839964848205,3.53835261632073,3.36222384936163,3.76641207691692,3.07704151091124,4.65563631856339,7.45105831359981,5.5847809122485,9.03636393116507,3.55637797883373,3.39488985137261,9.01919272828851,3.30755591807955,7.98527288740237,3.62526790367827,6.88618695204825,3.32849175855398,4.54700921685897
"TE5",8.83546445529097,3.0493931279077,10.4525433165973,4.19327018177566,3.69257667247568,3.34802049890622,7.34628942324474,8.57658555790389,5.96696823318584,4.39557391360033,3.54554751202833,6.58114772922536,4.21320107244726,3.67202166826213,5.37813579864565,3.01079098436116,9.30193381735717,5.47209688145813,3.88782227725092,7.97153808541586,5.46722438138396,8.13956653358086,4.64507201691635,3.26437183008211,3.14588791691099,2.81253106256406,3.63800439301343,4.79781844757968,4.56086152510377,5.41522034647117,10.0970497134184,7.21743590874395,3.2013902898313,3.4878308898136,3.3892308793457,3.90278822577323,3.28771832813541,5.00481275628781,7.98711144354946,5.38517332521557,7.88425606986898,3.40435455345509,3.23178673059989,7.7225901529128,3.24493351095154,7.80669388292708,3.93409668019184,5.85623373134234,3.47519386625649,5.22924508387893
"TUR",3.37523818147061,2.87076034890042,9.74486718848462,5.19007426884042,4.60703713999302,4.67707794452255,3.16225269996781,8.1482411297926,5.98094475881281,6.93525157633292,3.42973572857353,6.77265143106661,4.78344264925001,3.41734899856786,3.89119039972228,3.38375857398944,7.81443522889237,4.08261617250348,3.6920360512598,5.59306755505534,6.41283882380518,9.08917181908462,3.02603092291963,3.51224619064451,3.10102071711673,2.89842031499686,9.82659323013829,4.46267318351719,4.40098110582676,3.3846473950483,9.80056692391265,3.2583048248094,2.99086147941343,7.03751268255863,3.47146173310959,3.55283885000538,3.45266868706998,5.42731930965713,3.45908210015527,6.60181460542803,9.57613502894872,3.46891161908795,3.30508135717116,8.03005673393825,3.16703924295066,7.37618061665194,8.04189803681338,8.23676937933946,4.90415242982568,4.38008164272283
"RH30",8.01421233989368,2.7808210625985,9.8742059987202,3.52630126325198,3.65263401698485,3.25609326065881,7.39515174148134,7.39883397662302,3.86014724815828,4.44164422748464,3.15077790067377,3.52578223112396,4.11455285400938,3.52349760253668,4.08335836885556,2.99764937201928,8.24049609418002,4.25288777777054,3.2885465294827,6.17101661329258,5.32731776202921,8.23592460173121,2.93310315703896,3.35368020754737,2.88552006941972,2.911600748823,4.75931342490773,3.65179698486203,5.67923160549267,3.42985133031605,9.43545953414304,6.59163211063998,3.8692054053544,3.2307582636353,3.75889759404228,3.90299183756044,2.9678453141646,4.58384166560307,8.9366832610317,6.23068720109462,8.6172519600776,3.53538064613784,7.859283408773,8.6188135349889,4.32934020077276,7.72022721295748,6.20856537820225,6.71877495250463,3.30378885744834,4.28296672193781
"SW872",8.68770496672533,2.77189809816622,9.9944594066285,4.00887642659514,3.19211487730137,3.35824616619675,3.02494152360919,7.23045482410969,5.9303299480958,4.69180388998505,3.40748784584036,6.5549458865564,3.66202868514633,4.30978329601845,3.96021147464685,3.02161784177749,8.95026221243267,4.61450495293749,3.37189810554426,7.03680907968101,5.31598037209102,9.47327625487212,2.83975364605985,3.15581537215895,2.97059662460707,2.76349769475351,6.2505914745129,4.58056269949752,4.39669852920354,2.92196027868125,8.40787418481409,3.59428195194503,2.98862812018936,3.48919323136759,3.55498662754327,3.99317990137828,2.94975969057157,5.26615133157845,6.92112226531447,5.85159521698098,9.07090995396127,3.3971773819892,4.58739806378877,9.40538086855074,3.6122651590699,7.33118560006618,6.58980122530032,6.24755981881973,3.18596496970046,3.49640201352269
"SNU387",8.7431964673168,2.84484602803637,9.73747230177181,3.80311976265169,3.46117622395135,3.20137458936936,8.5408575366661,8.82453811430702,6.58948958053514,5.20670916867987,3.24508343210295,5.72309400755304,3.9616831604589,3.57180139514363,3.96899666959558,3.08906147093175,8.21597689005574,4.18211913468978,3.35315845050605,6.85814148185585,5.88679290895213,10.4178506213467,2.92916737986375,3.289803077514,2.81622109378071,2.78349276537917,4.64516135013025,4.51331426008275,4.58212298835121,7.36659122820715,9.51493284537299,3.31659384057882,2.97790494163966,3.13950941746503,3.31714492323072,3.97191629005087,3.00754124608544,6.48747782988901,11.2158445426282,5.19153367819531,8.28104477470952,3.47631587618331,3.99459173109022,8.99931531060977,3.21899043115214,6.48455479750695,6.63941940279224,6.67923646021371,3.30851255001591,3.79560377304102
"T98G",5.66249843704373,2.87042800608758,9.91069467107877,3.98677595736047,3.68095124286063,3.31261871598019,3.37104007666607,7.46362798996747,7.41206547695192,5.55043074590302,3.25122472348645,7.24361458299713,4.30466221295344,3.25894361571624,4.08285178210946,3.20701479148345,9.67802659429767,4.77994531731844,3.26358254639702,7.23002133425559,5.81170297598983,9.65586723060281,3.29152641383365,3.33685057741582,2.80397647517836,3.53390446397035,6.7197367849163,4.57849635360047,4.74275757052072,3.22669027880352,8.95605340742793,3.25601963468508,3.25163424416378,3.19950196375376,3.5516928692194,3.81635758510214,2.96264011649065,4.9694240897245,9.92916936134774,5.90896510201715,8.15264408218856,3.5711584115097,4.46752689479528,8.43633329826952,4.06525605092945,7.71633871816759,6.46129863974801,6.39934434269208,2.89729014951801,4.26754291017555
"MKN1",7.84176514674322,2.60790336947125,11.4277940971131,3.80393873497124,4.2093552039894,3.08957702614813,3.24464463173384,8.18357285015897,5.8915530276558,5.02128616343732,3.34770255305213,6.47981812674549,3.98404744072483,6.61741538774154,3.90922225877719,3.22173192341506,9.00451839222067,3.96510970262434,3.27053661247021,7.18492677905802,6.62844395202831,8.61963554309966,2.95186393215354,5.83263995615925,2.80236349409927,2.7366830790354,6.84205618331707,4.57030483605663,4.99459523775279,5.11657928320698,9.26902351486623,3.35137583661879,3.39068505466614,4.51229036031634,3.33299337658148,3.90634899505196,3.18513745474,4.88634023306504,6.93934097409166,5.98525803877493,7.85563683259893,3.22015177242071,3.74866555470261,9.47189457248556,4.91012183768105,9.25301260306773,5.42152066920447,6.46183482523904,10.3186488306414,3.93642015988638
"U87MGATCC",6.37444529632578,2.99729539130321,10.5368851479433,3.36302461190246,3.23795105083844,3.37384120880855,4.60953780217882,7.95771189610883,6.12712598171322,4.99895483878166,3.3710632984517,6.46018802145055,3.52681612198591,4.09899237844353,3.86509363687758,3.24155860785266,8.6940879390864,3.6444493478455,3.77623328674691,6.86687932632478,6.79306553552388,9.37924843114132,2.9430347300953,3.70249492032631,2.86867835430627,2.95934200642968,5.19459867071119,4.87382864251965,4.74023285010033,3.33757020709562,9.44576258766271,6.39963693568292,3.44536427369048,3.39930661368548,3.33555312179336,4.29827900374554,3.11761770744157,5.08473153806071,9.77067165921687,5.95436374650457,8.41428897931078,3.42314664951526,3.30997069366692,8.88277797423263,3.37533720736683,7.78396674578879,3.79596619400379,6.202471636116,3.40371928554594,3.9863754798781
"UMC11",5.24195570274189,2.79507484443922,9.14165734296497,3.81781633715203,4.15910652957582,3.49732457391875,3.3735490697723,7.83069280246858,8.70147611259857,7.18100100376545,3.6208504014728,6.6259234903305,3.71897507237331,7.77901188080701,3.99101411417429,3.35550022658464,8.27166776087563,3.81760538897866,3.32365309928962,7.06434876967715,5.55505729930538,9.99785349581796,3.96448113573642,3.91615830731508,2.94153999495328,3.5721898077179,9.24472722502702,4.91358105693757,5.36637244150925,9.29980100817343,9.53366470665592,4.03266459992756,3.86233415500605,9.51796591414243,3.78991015886548,4.49124794785288,3.09660928325079,5.71023160959265,8.99513203226223,5.63994049650955,7.34122767093254,4.63015292734771,7.84953003464859,9.95741168587055,4.13913574125658,6.8067828456081,5.91070267953683,5.96715548613181,3.56515089169257,5.23167233056475
"TE6",8.56376743046295,2.7567257601241,9.92537011988177,4.02146480741275,3.3104972604982,3.39477578964552,3.82094245611113,7.06297802580598,9.93134880991968,4.41847659435086,3.59084203344025,6.54999258583355,3.49645394593346,3.72985806533423,4.2517253597556,2.99635709855757,7.92582208641474,3.91344069876471,3.97693203068353,5.92943296922043,6.01524980841536,6.54797341937298,3.32193107756403,3.1354934318761,2.90009717564038,3.04402309794311,5.43592241004429,4.37301513695706,4.72183488154261,3.2750360264498,9.14274326410224,5.88274037130585,3.2770416456218,4.46903767783057,3.28732470689968,3.63138607447606,3.16279482299931,5.12233360086804,3.8859218687955,6.15201227937897,9.09750209812441,3.49318005792866,3.21413585414589,8.40318998599005,3.58383172904853,7.6534118026848,4.73823071620955,5.9979475878432,3.22384215381986,5.42827884730246
